File,Line,R,V,Area
2.txt,0 0.792593 0.254054 0.2 0.291892,0.245946,0.0015069703990824958,0.04750829108797588
2.txt,0 0.724074 0.424324 0.166667 0.189189,0.177928,0.000788239923097682,0.024864428154864626
2.txt,0 0.361111 0.494595 0.322222 0.437838,0.38003,0.003602167570233703,0.11342940257957533
20.txt,0 0.566667 0.448649 0.0666667 0.172973,0.11981984999999999,0.00035728032519324296,0.011275801567260268
20.txt,0 0.985185 0.945946 0.0296296 0.108108,0.0688688,0.00011797910800744238,0.0037250740703522033
20.txt,0 0.37037 0.327027 0.103704 0.124324,0.114014,0.0003234790119478222,0.010209541676388843
20.txt,0 0.5 0.262162 0.140741 0.156757,0.14874900000000002,0.0005507675561582142,0.017377927894630642
20.txt,0 0.324074 0.475676 0.151852 0.216216,0.18403399999999998,0.0008433131929048274,0.02660026802972471
20.txt,0 0.951852 0.175676 0.0962963 0.210811,0.15355364999999999,0.000586946579402434,0.018518686075860873
20.txt,0 0.25 0.743243 0.122222 0.2,0.161111,0.000646185279504417,0.020386387171472183
20.txt,0 0.67037 0.497297 0.125926 0.194595,0.1602605,0.0006393761998004907,0.020171717071191204
20.txt,0 0.494444 0.448649 0.144444 0.194595,0.1695195,0.0007154471864524191,0.022569877757156326
200.txt,0 0.309259 0.524324 0.0703704 0.0648649,0.06761765,0.00011373012594130621,0.0035909555357656747
200.txt,0 0.0925926 0.608108 0.0444444 0.0486486,0.046546500000000005,5.388280808803422e-05,0.001701625331390924
200.txt,0 0.614815 0.610811 0.0740741 0.0756757,0.0748749,0.00013946176709269642,0.004403138964063604
200.txt,0 0.244444 0.451351 0.0518519 0.0594595,0.0556557,7.704238259979508e-05,0.0024328155336506615
200.txt,0 0.914815 0.454054 0.0666667 0.118919,0.09279285,0.00021422937687380479,0.006762681104845443
200.txt,0 0.325926 0.437838 0.111111 0.118919,0.115015,0.00032918684512812593,0.010389600511309563
200.txt,0 0.151852 0.416216 0.0518519 0.0540541,0.052953,6.973991041578199e-05,0.002202272322277929
200.txt,0 0.209259 0.316216 0.0925926 0.102703,0.0976478,0.00023724286982737948,0.007488844408161488
200.txt,0 0.125926 0.102703 0.0962963 0.118919,0.10760765,0.00028813231241694466,0.009094444471508343
200.txt,0 0.468519 0.491892 0.0703704 0.0864865,0.07842845,0.0001530182651590846,0.004831001200706446
200.txt,0 0.246296 0.559459 0.0851852 0.0918919,0.08853855,0.00019502883161225988,0.006156794979010056
200.txt,0 0.422222 0.602703 0.0814815 0.0918919,0.0866867,0.00018695280670692654,0.005901940438437336
200.txt,0 0.838889 0.448649 0.107407 0.118919,0.113163,0.00031866579519158336,0.010057702513209055
200.txt,0 0.653704 0.554054 0.062963 0.0702703,0.06661665,0.000110386811621661,0.0034854227357080476
200.txt,0 0.492593 0.632432 0.0592593 0.0648649,0.0620621,9.580483417157634e-05,0.0030251214489345484
200.txt,0 0.433333 0.7 0.0518519 0.0486486,0.050250249999999996,6.28009969760918e-05,0.0019831991831417116
200.txt,0 0.551852 0.843243 0.0740741 0.0864865,0.0802803,0.00016033227084015722,0.005061833489809305
200.txt,0 0.118519 0.648649 0.0666667 0.0648649,0.0657658,0.00010758423287113025,0.0033969573655832693
200.txt,0 0.596296 0.891892 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
200.txt,0 0.651852 0.810811 0.0592593 0.0648649,0.0620621,9.580483417157634e-05,0.0030251214489345484
200.txt,0 0.12963 0.727027 0.0666667 0.0702703,0.06846849999999999,0.00011661118245102732,0.0036818959257388616
200.txt,0 0.198148 0.451351 0.062963 0.0702703,0.06661665,0.000110386811621661,0.0034854227357080476
21.txt,0 0.659259 0.0567568 0.0666667 0.102703,0.08468485,0.0001784148380242245,0.005632501636614026
21.txt,0 0.987037 0.0540541 0.0259259 0.108108,0.06701694999999999,0.00011171781509226872,0.003527436455986525
21.txt,0 0.92963 0.0297297 0.0814815 0.0594595,0.07047049999999999,0.0001235323784858076,0.0039003590414582665
21.txt,0 0.557407 0.027027 0.062963 0.0540541,0.058508550000000006,8.514512783014039e-05,0.0026886145951542416
21.txt,0 0.292593 0.756757 0.0444444 0.0540541,0.04924925,6.032336556910635e-05,0.0019049743118581888
21.txt,0 0.281481 0.883784 0.0444444 0.0810811,0.06276275,9.798081609679823e-05,0.003093811218675161
21.txt,0 0.0111111 0.286486 0.0222222 0.108108,0.0651651,0.00010562732626791446,0.003335185649526211
21.txt,0 0.4 0.0486486 0.0666667 0.0972973,0.081982,0.00016720389270763022,0.005278699009775098
21.txt,0 0.564815 0.278378 0.0555556 0.0702703,0.06291295,9.845046871160515e-05,0.0031086367793625056
21.txt,0 0.355556 0.108108 0.0444444 0.0648649,0.05465465,7.429522086252042e-05,0.0023460870179333234
21.txt,0 0.437037 0.754054 0.0444444 0.0594595,0.05195195,6.712745606477306e-05,0.002119793655453813
21.txt,0 0.488889 0.943243 0.0444444 0.0486486,0.046546500000000005,5.388280808803422e-05,0.001701625331390924
21.txt,0 0.274074 0.418919 0.037037 0.0594595,0.04824825,5.7895617399326014e-05,0.0018283233800649103
21.txt,0 0.214815 0.559459 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
21.txt,0 0.0148148 0.381081 0.0296296 0.102703,0.0661663,0.00010889893125695758,0.003438456866811053
21.txt,0 0.785185 0.243243 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
21.txt,0 0.575926 0.213514 0.0555556 0.0702703,0.06291295,9.845046871160515e-05,0.0031086367793625056
21.txt,0 0.275926 0.859459 0.0407407 0.0540541,0.0473974,5.587125118247382e-05,0.0017644075979648284
21.txt,0 0.409259 0.402703 0.0851852 0.113514,0.09934960000000001,0.0002455878538112138,0.0077521492801364885
21.txt,0 0.772222 0.391892 0.062963 0.0810811,0.07202205,0.0001290336217070277,0.004073998257163342
21.txt,0 0.0481481 0.362162 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
21.txt,0 0.77963 0.575676 0.0555556 0.0594595,0.05750755,8.225590778571367e-05,0.002597404644457842
21.txt,0 0.157407 0.354054 0.0851852 0.102703,0.0939441,0.00021958028486472343,0.006931526719621111
21.txt,0 0.562963 0.440541 0.0444444 0.0594595,0.05195195,6.712745606477306e-05,0.002119793655453813
21.txt,0 0.655556 0.175676 0.0666667 0.0918919,0.0792793,0.00015635753733250998,0.004936390355200081
21.txt,0 0.361111 0.22973 0.0703704 0.102703,0.0865367,0.00018630612985692932,0.005881533037404715
21.txt,0 0.6 0.0783784 0.0592593 0.102703,0.08098115,0.00016314489323562004,0.00515059925874873
21.txt,0 0.618519 0.532432 0.0444444 0.0594595,0.05195195,6.712745606477306e-05,0.002119793655453813
21.txt,0 0.351852 0.589189 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
21.txt,0 0.603704 0.610811 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
21.txt,0 0.624074 0.397297 0.0481481 0.0594595,0.0538038,7.199947732419322e-05,0.0022736090050063094
21.txt,0 0.468519 0.0702703 0.0555556 0.0864865,0.07102105,0.00012547070683856937,0.003961540123348638
21.txt,0 0.82037 0.791892 0.0481481 0.0702703,0.0592092,8.719712213406554e-05,0.002753393404356759
21.txt,0 0.835185 0.610811 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
21.txt,0 0.4 0.686486 0.0444444 0.0648649,0.05465465,7.429522086252042e-05,0.0023460870179333234
21.txt,0 0.466667 0.232432 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
21.txt,0 0.0185185 0.654054 0.037037 0.118919,0.07797799999999999,0.00015126501712979848,0.004775667319746006
21.txt,0 0.814815 0.0648649 0.0740741 0.0972973,0.0856857,0.00018265854102864586,0.005766424091090545
21.txt,0 0.124074 0.42973 0.0925926 0.102703,0.0976478,0.00023724286982737948,0.007488844408161488
21.txt,0 0.787037 0.751351 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
21.txt,0 0.962963 0.8 0.0666667 0.108108,0.08738735,0.00018998828447191985,0.005997731512188403
21.txt,0 0.283333 0.913514 0.0407407 0.0540541,0.0473974,5.587125118247382e-05,0.0017644075979648284
21.txt,0 0.538889 0.0864865 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
21.txt,0 0.687037 0.391892 0.062963 0.0918919,0.07742745000000001,0.00014913588653185867,0.004708469854154176
21.txt,0 0.809259 0.881081 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
21.txt,0 0.722222 0.294595 0.0740741 0.102703,0.08838855000000001,0.00019436831225357642,0.006135951246100772
21.txt,0 0.47963 0.375676 0.0777778 0.113514,0.0956459,0.0002276110989293631,0.007184930930426638
21.txt,0 0.416667 0.521622 0.0555556 0.0702703,0.06291295,9.845046871160515e-05,0.0031086367793625056
21.txt,0 0.333333 0.318919 0.0740741 0.0972973,0.0856857,0.00018265854102864586,0.005766424091090545
21.txt,0 0.0611111 0.0513513 0.0703704 0.0918919,0.08113115,0.00016375004654658716,0.005169697664151351
21.txt,0 0.968518 0.6 0.062963 0.108108,0.0855355,0.0001820184948279706,0.005746225673325136
21.txt,0 0.525926 0.151351 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
21.txt,0 0.248148 0.0702703 0.0666667 0.0972973,0.081982,0.00016720389270763022,0.005278699009775098
21.txt,0 0.490741 0.505405 0.0481481 0.0594595,0.0538038,7.199947732419322e-05,0.0022736090050063094
21.txt,0 0.855556 0.872973 0.0666667 0.0810811,0.07387389999999999,0.00013575659757367937,0.004286195102701702
21.txt,0 0.62963 0.675676 0.0592593 0.0648649,0.0620621,9.580483417157634e-05,0.0030251214489345484
21.txt,0 0.774074 0.635135 0.0666667 0.0810811,0.07387389999999999,0.00013575659757367937,0.004286195102701702
21.txt,0 0.483333 0.608108 0.0851852 0.102703,0.0939441,0.00021958028486472343,0.006931526719621111
21.txt,0 0.307407 0.418919 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
21.txt,0 0.27963 0.489189 0.0555556 0.0702703,0.06291295,9.845046871160515e-05,0.0031086367793625056
21.txt,0 0.32037 0.675676 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
21.txt,0 0.607407 0.456757 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
22.txt,0 0.82963 0.683784 0.037037 0.0378378,0.037437399999999996,3.485405166679117e-05,0.0011007818006874173
22.txt,0 0.05 0.159459 0.0481481 0.0594595,0.0538038,7.199947732419322e-05,0.0022736090050063094
22.txt,0 0.696296 0.502703 0.037037 0.0432432,0.0401401,4.006904332497391e-05,0.001265455219854281
22.txt,0 0.851852 0.454054 0.037037 0.0540541,0.045545550000000004,5.158985397142057e-05,0.001629227691976831
22.txt,0 0.05 0.632432 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
22.txt,0 0.722222 0.562162 0.0444444 0.0540541,0.04924925,6.032336556910635e-05,0.0019049743118581888
22.txt,0 0.607407 0.567568 0.037037 0.0432432,0.0401401,4.006904332497391e-05,0.001265455219854281
22.txt,0 0.57963 0.0783784 0.0407407 0.0594595,0.050100099999999995,6.242617215773575e-05,0.00197136511380668
22.txt,0 0.583333 0.743243 0.0333333 0.0378378,0.03558555,3.1490699913481466e-05,0.0009945743313100604
22.txt,0 0.766667 0.672973 0.037037 0.0486486,0.0428428,4.564759782784273e-05,0.0014416026579050292
22.txt,0 0.761111 0.0621622 0.0481481 0.0594595,0.0538038,7.199947732419322e-05,0.0022736090050063094
22.txt,0 0.72963 0.213514 0.037037 0.0486486,0.0428428,4.564759782784273e-05,0.0014416026579050292
22.txt,0 0.862963 0.591892 0.037037 0.0486486,0.0428428,4.564759782784273e-05,0.0014416026579050292
22.txt,0 0.837037 0.416216 0.037037 0.0432432,0.0401401,4.006904332497391e-05,0.001265455219854281
22.txt,0 0.807407 0.778378 0.037037 0.0432432,0.0401401,4.006904332497391e-05,0.001265455219854281
22.txt,0 0.322222 0.0837838 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
22.txt,0 0.0240741 0.637838 0.0407407 0.0756757,0.0582082,8.427297806235475e-05,0.002661081774635545
22.txt,0 0.544444 0.635135 0.0444444 0.0486486,0.046546500000000005,5.388280808803422e-05,0.001701625331390924
22.txt,0 0.981481 0.0486486 0.037037 0.0972973,0.06716715000000001,0.00011221929145881321,0.003543265725430237
22.txt,0 0.957407 0.0972973 0.0703704 0.0864865,0.07842845,0.0001530182651590846,0.004831001200706446
22.txt,0 0.17963 0.613514 0.0703704 0.0810811,0.07572575000000001,0.00014265040790766045,0.0045037787561454275
22.txt,0 0.387037 0.654054 0.0407407 0.0540541,0.0473974,5.587125118247382e-05,0.0017644075979648284
22.txt,0 0.857407 0.32973 0.0407407 0.0540541,0.0473974,5.587125118247382e-05,0.0017644075979648284
22.txt,0 0.672222 0.554054 0.0407407 0.0486486,0.04469465,4.967985035678374e-05,0.001568920590695295
22.txt,0 0.32963 0.767568 0.0444444 0.0540541,0.04924925,6.032336556910635e-05,0.0019049743118581888
22.txt,0 0.324074 0.394595 0.0703704 0.0756757,0.07302305,0.00013264644928945944,0.004188030330468292
22.txt,0 0.288889 0.556757 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
22.txt,0 0.551852 0.189189 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
23.txt,0 0.0611111 0.343243 0.122222 0.232432,0.177327,0.000782919860008111,0.024696739163517438
23.txt,0 0.651852 0.624324 0.385185 0.362162,0.3736735,0.0034824823022640916,0.10966662571833158
24.txt,0 0.933333 0.772973 0.0888889 0.108108,0.09849845,0.00024139609044638243,0.007619889511380619
24.txt,0 0.151852 0.0297297 0.0740741 0.0594595,0.0667668,0.00011088512724846642,0.003501152317074189
24.txt,0 0.259259 0.0540541 0.0740741 0.108108,0.09109105,0.00020644055496062103,0.006516903613631024
24.txt,0 0.905556 0.424324 0.0703704 0.0918919,0.08113115,0.00016375004654658716,0.005169697664151351
24.txt,0 0.283333 0.57027 0.0555556 0.0810811,0.06831835,0.00011610014056069075,0.003665764989802709
24.txt,0 0.972222 0.821622 0.0555556 0.12973,0.0926428,0.00021353682367951935,0.006740827699963734
24.txt,0 0.966667 0.583784 0.0666667 0.118919,0.09279285,0.00021422937687380479,0.006762681104845443
24.txt,0 0.516667 0.110811 0.0851852 0.124324,0.1047546,0.0002730493550964683,0.008618587340092805
24.txt,0 0.262963 0.162162 0.0666667 0.0972973,0.081982,0.00016720389270763022,0.005278699009775098
24.txt,0 0.635185 0.356757 0.062963 0.0972973,0.08013015000000001,0.0001597328782287112,0.00504291668097542
24.txt,0 0.431481 0.508108 0.0851852 0.118919,0.1020521,0.00025913655787455485,0.008179632149719535
24.txt,0 0.901852 0.762162 0.0703704 0.108108,0.08923919999999999,0.00019812896844821813,0.006254624158957029
24.txt,0 0.501852 0.475676 0.0703704 0.108108,0.08923919999999999,0.00019812896844821813,0.006254624158957029
24.txt,0 0.557407 0.278378 0.0777778 0.102703,0.0902404,0.0002026013934179209,0.006395756262702189
24.txt,0 0.727778 0.483784 0.0925926 0.124324,0.10845830000000001,0.0002927079059711293,0.009238797905335857
24.txt,0 0.512963 0.745946 0.0777778 0.108108,0.0929429,0.00021492305221288346,0.006784569876210377
24.txt,0 0.457407 0.659459 0.0851852 0.118919,0.1020521,0.00025913655787455485,0.008179632149719535
24.txt,0 0.953704 0.0351351 0.062963 0.0702703,0.06661665,0.000110386811621661,0.0034854227357080476
24.txt,0 0.3 0.302703 0.0740741 0.108108,0.09109105,0.00020644055496062103,0.006516903613631024
24.txt,0 0.0222222 0.421622 0.0444444 0.0864865,0.06546545,0.00010660353313142006,0.003366000656690208
24.txt,0 0.674074 0.583784 0.0888889 0.118919,0.10390395,0.00026863083915267916,0.00847918278241044
25.txt,0 0.872222 0.159459 0.0481481 0.0594595,0.0538038,7.199947732419322e-05,0.0022736090050063094
25.txt,0 0.709259 0.0351351 0.0555556 0.0594595,0.05750755,8.225590778571367e-05,0.002597404644457842
25.txt,0 0.346296 0.0378378 0.0555556 0.0648649,0.06021025,9.017131213468777e-05,0.0028472837024682315
25.txt,0 0.342593 0.505405 0.0481481 0.0486486,0.04839835,5.825647922534947e-05,0.0018397168799919152
25.txt,0 0.211111 0.156757 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
25.txt,0 0.940741 0.0324324 0.0666667 0.0648649,0.0657658,0.00010758423287113025,0.0033969573655832693
25.txt,0 0.605556 0.175676 0.0481481 0.0594595,0.0538038,7.199947732419322e-05,0.0022736090050063094
25.txt,0 0.0759259 0.145946 0.0481481 0.0540541,0.051101099999999997,6.494620533507343e-05,0.0020509278336569114
25.txt,0 0.946296 0.616216 0.0481481 0.0540541,0.051101099999999997,6.494620533507343e-05,0.0020509278336569114
25.txt,0 0.037037 0.186486 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
25.txt,0 0.181481 0.0486486 0.0592593 0.0864865,0.07287289999999999,0.00013210134316564244,0.004170825180830045
25.txt,0 0.82037 0.0945946 0.0481481 0.0702703,0.0592092,8.719712213406554e-05,0.002753393404356759
25.txt,0 0.918519 0.0324324 0.0518519 0.0540541,0.052953,6.973991041578199e-05,0.002202272322277929
25.txt,0 0.646296 0.251351 0.0407407 0.0702703,0.0555055,7.662701009482103e-05,0.002419702202142039
25.txt,0 0.987037 0.132432 0.0259259 0.0810811,0.0535035,7.119782081524129e-05,0.0022483000344176666
25.txt,0 0.0333333 0.278378 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
25.txt,0 0.168519 0.172973 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
25.txt,0 0.466667 0.272973 0.0814815 0.0918919,0.0866867,0.00018695280670692654,0.005901940438437336
25.txt,0 0.888889 0.275676 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
25.txt,0 0.97963 0.278378 0.0407407 0.0702703,0.0555055,7.662701009482103e-05,0.002419702202142039
25.txt,0 0.977778 0.681081 0.0444444 0.0864865,0.06546545,0.00010660353313142006,0.003366000656690208
25.txt,0 0.611111 0.110811 0.0666667 0.0918919,0.0792793,0.00015635753733250998,0.004936390355200081
25.txt,0 0.901852 0.364865 0.0555556 0.0810811,0.06831835,0.00011610014056069075,0.003665764989802709
25.txt,0 0.866667 0.462162 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
25.txt,0 0.385185 0.213514 0.037037 0.0594595,0.04824825,5.7895617399326014e-05,0.0018283233800649103
25.txt,0 0.233333 0.516216 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
25.txt,0 0.507407 0.143243 0.0666667 0.0810811,0.07387389999999999,0.00013575659757367937,0.004286195102701702
25.txt,0 0.959259 0.027027 0.0518519 0.0540541,0.052953,6.973991041578199e-05,0.002202272322277929
25.txt,0 0.087037 0.0891892 0.0555556 0.0702703,0.06291295,9.845046871160515e-05,0.0031086367793625056
25.txt,0 0.9 0.667568 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
25.txt,0 0.609259 0.262162 0.0555556 0.0702703,0.06291295,9.845046871160515e-05,0.0031086367793625056
25.txt,0 0.842593 0.27027 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
25.txt,0 0.227778 0.221622 0.0555556 0.0864865,0.07102105,0.00012547070683856937,0.003961540123348638
25.txt,0 0.27963 0.337838 0.062963 0.0810811,0.07202205,0.0001290336217070277,0.004073998257163342
25.txt,0 0.277778 0.2 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
25.txt,0 0.342593 0.132432 0.0481481 0.0702703,0.0592092,8.719712213406554e-05,0.002753393404356759
25.txt,0 0.603704 0.381081 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
25.txt,0 0.47963 0.375676 0.062963 0.0810811,0.07202205,0.0001290336217070277,0.004073998257163342
25.txt,0 0.659259 0.57027 0.0592593 0.0702703,0.0647648,0.00010433324310977202,0.003294336353582595
25.txt,0 0.914815 0.113514 0.0666667 0.0864865,0.0765766,0.00014587511412214477,0.004605555719508949
25.txt,0 0.0796296 0.375676 0.0555556 0.0810811,0.06831835,0.00011610014056069075,0.003665764989802709
25.txt,0 0.792593 0.548649 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
25.txt,0 0.9 0.202703 0.0666667 0.0810811,0.07387389999999999,0.00013575659757367937,0.004286195102701702
25.txt,0 0.618519 0.516216 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
25.txt,0 0.153704 0.567568 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
25.txt,0 0.848148 0.681081 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
25.txt,0 0.97963 0.564865 0.0407407 0.0810811,0.060910900000000004,9.228267936635616e-05,0.002913935366012936
25.txt,0 0.22037 0.421622 0.062963 0.0756757,0.06931935,0.00011952829757333892,0.0037739734869937525
25.txt,0 0.353704 0.22973 0.0407407 0.0702703,0.0555055,7.662701009482103e-05,0.002419702202142039
25.txt,0 0.818519 0.42973 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
25.txt,0 0.205556 0.597297 0.0481481 0.0594595,0.0538038,7.199947732419322e-05,0.0022736090050063094
25.txt,0 0.933333 0.562162 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
25.txt,0 0.201852 0.348649 0.062963 0.0810811,0.07202205,0.0001290336217070277,0.004073998257163342
25.txt,0 0.861111 0.786487 0.0555556 0.0702703,0.06291295,9.845046871160515e-05,0.0031086367793625056
25.txt,0 0.703704 0.0918919 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
25.txt,0 0.251852 0.675676 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
25.txt,0 0.524074 0.754054 0.0481481 0.0702703,0.0592092,8.719712213406554e-05,0.002753393404356759
25.txt,0 0.65 0.740541 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
25.txt,0 0.466667 0.508108 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
25.txt,0 0.131481 0.386487 0.0555556 0.0810811,0.06831835,0.00011610014056069075,0.003665764989802709
25.txt,0 0.342593 0.448649 0.062963 0.0756757,0.06931935,0.00011952829757333892,0.0037739734869937525
25.txt,0 0.0592593 0.581081 0.0666667 0.0810811,0.07387389999999999,0.00013575659757367937,0.004286195102701702
25.txt,0 0.307407 0.237838 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
25.txt,0 0.583333 0.694595 0.0555556 0.0810811,0.06831835,0.00011610014056069075,0.003665764989802709
25.txt,0 0.82037 0.583784 0.062963 0.0756757,0.06931935,0.00011952829757333892,0.0037739734869937525
26.txt,0 0.257407 0.613514 0.0925926 0.0486486,0.0706206,0.0001240593404369287,0.003916992026349108
26.txt,0 0.985185 0.632432 0.0296296 0.0648649,0.047247250000000005,5.551775117107154e-05,0.0017532463877618766
26.txt,0 0.514815 0.581081 0.0740741 0.0486486,0.06136135,9.365299433766714e-05,0.0029571931608562124
26.txt,0 0.851852 0.462162 0.0740741 0.0594595,0.0667668,0.00011088512724846642,0.003501152317074189
26.txt,0 0.735185 0.275676 0.0555556 0.0540541,0.05480485,7.470423016182772e-05,0.0023589996053313372
26.txt,0 0.875926 0.381081 0.0925926 0.0702703,0.08143144999999999,0.00016496493226140417,0.005208038877304726
26.txt,0 0.346296 0.681081 0.062963 0.0648649,0.06391395,0.00010160913834913873,0.0032083460033062268
26.txt,0 0.742593 0.145946 0.0555556 0.0540541,0.05480485,7.470423016182772e-05,0.0023589996053313372
27.txt,0 0.742593 0.364865 0.174074 0.210811,0.19244250000000002,0.000922202548658399,0.02908652653727716
27.txt,0 0.262963 0.564865 0.162963 0.243243,0.20310299999999998,0.001027299418584092,0.03239832502813151
27.txt,0 0.846296 0.516216 0.196296 0.297297,0.24679649999999997,0.001517422009822803,0.04783743378385182
27.txt,0 0.264815 0.218919 0.225926 0.308108,0.267017,0.0017765690643828875,0.055997379741948086
27.txt,0 0.451852 0.810811 0.214815 0.335135,0.274975,0.0018841720366813237,0.05938493737305917
28.txt,0 0.414815 0.702703 0.318519 0.140541,0.22953,0.0013123282884561882,0.04137793325525278
28.txt,0 0.45 0.532432 0.5 0.318919,0.4094595,0.004182735145422413,0.13167756439352746
29.txt,0 0.466667 0.6 0.2 0.302703,0.2513515,0.001574013469428571,0.04961955259203885
29.txt,0 0.633333 0.42973 0.259259 0.362162,0.3107105,0.0024064678330760828,0.0758231357244962
3.txt,0 0.783333 0.275676 0.0703704 0.0972973,0.08383385,0.00017484577757302333,0.00551986814648014
3.txt,0 0.685185 0.472973 0.185185 0.308108,0.2466465,0.0015155760633404833,0.04777930139996063
3.txt,0 0.42037 0.143243 0.0851852 0.113514,0.09934960000000001,0.0002455878538112138,0.0077521492801364885
3.txt,0 0.559259 0.116216 0.0592593 0.0918919,0.07557559999999999,0.00014208508594087772,0.004485936161013631
3.txt,0 0.487037 0.502703 0.188889 0.291892,0.2403905,0.0014395904082583845,0.04538626900900253
3.txt,0 0.751852 0.767568 0.192593 0.281081,0.23683700000000002,0.0013973014426946378,0.04405436887421467
3.txt,0 0.192593 0.97027 0.0518519 0.0594595,0.0556557,7.704238259979508e-05,0.0024328155336506615
3.txt,0 0.140741 0.0756757 0.111111 0.12973,0.12042050000000001,0.0003608732301260872,0.01138913480987293
3.txt,0 0.868519 0.954054 0.0925926 0.0918919,0.09224225,0.0002116935879232889,0.0066826644838715865
3.txt,0 0.366667 0.335135 0.0666667 0.118919,0.09279285,0.00021422937687380479,0.006762681104845443
3.txt,0 0.27963 0.656757 0.0481481 0.0702703,0.0592092,8.719712213406554e-05,0.002753393404356759
3.txt,0 0.0259259 0.381081 0.0518519 0.0810811,0.0664665,0.00010988961887349496,0.0034697285679804366
3.txt,0 0.553704 0.910811 0.062963 0.102703,0.082833,0.00017069442855170648,0.005388857043728697
3.txt,0 0.168519 0.848649 0.062963 0.0864865,0.07472475,0.00013890280952558255,0.004385497046216817
30.txt,0 0.901852 0.0702703 0.0407407 0.0540541,0.0473974,5.587125118247382e-05,0.0017644075979648284
30.txt,0 0.372222 0.532432 0.0407407 0.0486486,0.04469465,4.967985035678374e-05,0.001568920590695295
30.txt,0 0.483333 0.0189189 0.0407407 0.0378378,0.03928925,3.838807647255852e-05,0.0012123760779701373
30.txt,0 0.816667 0.154054 0.062963 0.0702703,0.06661665,0.000110386811621661,0.0034854227357080476
30.txt,0 0.985185 0.345946 0.0296296 0.140541,0.0850853,0.00018010679531902505,0.005685896503941713
30.txt,0 0.942593 0.967568 0.0481481 0.0540541,0.051101099999999997,6.494620533507343e-05,0.0020509278336569114
30.txt,0 0.518519 0.0189189 0.0444444 0.0378378,0.0411411,4.209278253453882e-05,0.0013293571631582204
30.txt,0 0.37963 0.464865 0.0333333 0.0432432,0.03828825,3.645659842021494e-05,0.0011513859227231511
30.txt,0 0.746296 0.524324 0.0407407 0.0540541,0.0473974,5.587125118247382e-05,0.0017644075979648284
30.txt,0 0.698148 0.140541 0.0481481 0.0540541,0.051101099999999997,6.494620533507343e-05,0.0020509278336569114
30.txt,0 0.435185 0.0540541 0.0481481 0.0540541,0.051101099999999997,6.494620533507343e-05,0.0020509278336569114
